 DATE , SALES , COST_OF_SALES , QUANTITY_SOLD , DAILY_SALES_PRICE_PER_UNIT , DAILY_GROSS_PROFIT_PERCENT , DAILY_GROSS_PROFIT_PER_UNIT_PERCENT , AVG_UNIT_SALES_PRICE , PROMOTION , PRICE_ELASTICITY , PERFORMANCE_PERIOD , AVG_UNIT_PRICE , AVG_QTY_SOLD , AVG_GROSS_PROFIT_PCT , PERFORMANCE_FLAG 
"R42,071.00","R122,106.80","R121,394.81","R2,966.00",R41.17,R0.58,R0.58,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,437.00","R60,528.09","R62,342.88","R1,577.00",R38.38,-R3.00,-R3.00,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,737.00","R118,921.31","R115,305.81","R3,394.00",R35.04,R3.04,R3.04,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,102.00","R100,917.67","R100,579.13","R2,451.00",R41.17,R0.34,R0.34,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,468.00","R264,086.89","R291,378.58","R7,494.00",R35.24,-R10.33,-R10.33,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,767.00","R96,335.45","R93,696.22","R2,683.00",R35.91,R2.74,R2.74,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,132.00","R330,589.20","R355,565.04","R8,748.00",R37.79,-R7.55,-R7.55,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,498.00","R139,178.98","R148,731.09","R4,074.00",R34.16,-R6.86,-R6.86,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,798.00","R193,772.58","R201,254.71","R6,037.00",R32.10,-R3.86,-R3.86,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,163.00","R109,810.55","R106,166.08","R2,613.00",R42.02,R3.32,R3.32,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,529.00","R162,923.85","R173,292.68","R4,765.00",R34.19,-R6.36,-R6.36,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,828.00","R108,417.40","R105,373.30","R3,094.00",R35.04,R2.81,R2.81,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,193.00","R84,426.51","R84,588.96","R2,114.00",R39.94,-R0.19,-R0.19,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,559.00","R87,184.74","R74,654.52","R2,073.00",R42.06,R14.37,R14.37,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,859.00","R439,421.42","R456,509.62","R13,542.00",R32.45,-R3.89,-R3.89,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,224.00","R131,867.99","R135,721.43","R3,388.00",R38.92,-R2.92,-R2.92,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,590.00","R37,726.62","R32,490.14",R897.00,R42.06,R13.88,R13.88,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,890.00","R244,481.50","R272,633.40","R7,958.00",R30.72,-R11.51,-R11.51,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,255.00","R70,287.00","R66,639.70","R1,810.00",R38.83,R5.19,R5.19,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,621.00","R43,292.15","R37,391.68","R1,029.00",R42.07,R13.63,R13.63,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,648.00","R107,804.30","R104,816.46","R3,159.00",R34.13,R2.77,R2.77,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,013.00","R123,859.39","R126,444.14","R3,008.00",R41.18,-R2.09,-R2.09,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,378.00","R134,629.66","R124,963.47","R3,274.00",R41.12,R7.18,R7.18,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,921.00","R103,281.31","R98,065.94","R2,809.00",R36.77,R5.05,R5.05,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,286.00","R126,588.25","R122,622.36","R3,211.00",R39.42,R3.13,R3.13,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,652.00","R51,751.38","R45,607.23","R1,284.00",R40.30,R11.87,R11.87,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,952.00","R74,115.63","R71,994.35","R1,968.00",R37.66,R2.86,R2.86,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,317.00","R94,243.47","R89,949.30","R2,338.00",R40.31,R4.56,R4.56,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,683.00","R81,649.69","R77,081.66","R1,901.00",R42.95,R5.59,R5.59,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,982.00","R75,425.44","R77,014.26","R1,861.00",R40.53,-R2.11,-R2.11,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,347.00","R141,285.40","R145,443.05","R3,814.00",R37.04,-R2.94,-R2.94,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,679.00","R135,178.04","R141,530.71","R4,163.00",R32.47,-R4.70,-R4.70,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,044.00","R97,908.55","R97,097.94","R2,378.00",R41.17,R0.83,R0.83,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,409.00","R84,495.17","R74,682.27","R2,053.00",R41.16,R11.61,R11.61,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,707.00","R224,699.25","R233,589.98","R7,014.00",R32.04,-R3.96,-R3.96,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,072.00","R117,661.28","R116,861.16","R2,858.00",R41.17,R0.68,R0.68,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,438.00","R38,340.60","R35,918.34",R913.00,R41.99,R6.32,R6.32,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,738.00","R124,828.28","R121,264.70","R3,563.00",R35.03,R2.85,R2.85,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,103.00","R74,690.67","R74,427.59","R1,814.00",R41.17,R0.35,R0.35,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,469.00","R272,761.30","R298,164.42","R7,738.00",R35.25,-R9.31,-R9.31,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,768.00","R303,226.30","R325,836.94","R9,328.00",R32.51,-R7.46,-R7.46,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,133.00","R389,972.12","R419,827.14","R10,329.00",R37.76,-R7.66,-R7.66,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,499.00","R66,400.30","R57,741.74","R1,579.00",R42.05,R13.04,R13.04,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,799.00","R214,177.98","R220,255.22","R6,607.00",R32.42,-R2.84,-R2.84,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,164.00","R76,956.92","R74,212.79","R1,830.00",R42.05,R3.57,R3.57,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,530.00","R138,752.53","R143,791.48","R3,953.00",R35.10,-R3.63,-R3.63,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,829.00","R81,802.61","R79,496.49","R2,335.00",R35.03,R2.82,R2.82,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,194.00","R70,815.19","R71,913.07","R1,797.00",R39.41,-R1.55,-R1.55,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,560.00","R78,700.44","R67,367.38","R1,871.00",R42.06,R14.40,R14.40,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,860.00","R408,616.35","R424,340.95","R12,588.00",R32.46,-R3.85,-R3.85,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,225.00","R75,504.00","R77,978.69","R1,944.00",R38.84,-R3.28,-R3.28,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,591.00","R30,831.69","R26,577.08",R733.00,R42.06,R13.80,R13.80,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,891.00","R122,749.64","R120,070.95","R3,503.00",R35.04,R2.18,R2.18,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,256.00","R76,013.68","R72,211.10","R1,961.00",R38.76,R5.00,R5.00,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,622.00","R77,335.92","R69,612.13","R1,917.00",R40.34,R9.99,R9.99,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
